participant_id,task,input_type,input_value,timestamp
9,D,key_pressed,(,2021-05-23 19:35:46.118311
9,D,key_pressed,3,2021-05-23 19:35:46.686064
9,D,key_pressed,**,2021-05-23 19:35:46.967264
9,D,key_pressed,2,2021-05-23 19:35:47.254262
9,D,key_pressed,+,2021-05-23 19:35:48.757770
9,D,key_pressed,4,2021-05-23 19:35:49.181810
9,D,key_pressed,**,2021-05-23 19:35:49.677867
9,D,key_pressed,2,2021-05-23 19:35:49.916220
9,D,key_pressed,),2021-05-23 19:35:51.070165
9,D,key_pressed,*,2021-05-23 19:35:51.694103
9,D,key_pressed,1,2021-05-23 19:35:52.445832
9,D,key_pressed,5,2021-05-23 19:35:52.806384
9,D,key_pressed,.,2021-05-23 19:35:53.437559
9,D,key_pressed,2,2021-05-23 19:35:54.867722
9,D,key_pressed,=,2021-05-23 19:35:55.166047
