participant_id,task,input_type,input_value,timestamp
10,B,key_pressed,1,2021-05-23 19:38:41.405342
10,B,key_pressed,+,2021-05-23 19:38:41.660669
10,B,key_pressed,2,2021-05-23 19:38:41.925031
10,B,key_pressed,+,2021-05-23 19:38:42.180891
10,B,key_pressed,3,2021-05-23 19:38:42.444581
10,B,key_pressed,+,2021-05-23 19:38:42.676857
10,B,key_pressed,4,2021-05-23 19:38:42.979241
10,B,key_pressed,+,2021-05-23 19:38:43.250339
10,B,key_pressed,5,2021-05-23 19:38:43.508949
10,B,key_pressed,+,2021-05-23 19:38:43.780365
10,B,key_pressed,6,2021-05-23 19:38:44.116666
10,B,key_pressed,+,2021-05-23 19:38:44.372444
10,B,key_pressed,7,2021-05-23 19:38:44.708430
10,B,key_pressed,+,2021-05-23 19:38:44.972906
10,B,key_pressed,8,2021-05-23 19:38:45.228776
10,B,key_pressed,+,2021-05-23 19:38:45.508546
10,B,key_pressed,9,2021-05-23 19:38:45.830653
10,B,key_pressed,+,2021-05-23 19:38:46.140382
10,B,key_pressed,1,2021-05-23 19:38:46.508524
10,B,key_pressed,0,2021-05-23 19:38:46.692423
10,B,key_pressed,+,2021-05-23 19:38:46.941296
10,B,key_pressed,1,2021-05-23 19:38:47.244612
10,B,key_pressed,1,2021-05-23 19:38:47.404397
10,B,key_pressed,+,2021-05-23 19:38:47.668506
10,B,key_pressed,1,2021-05-23 19:38:47.956556
10,B,key_pressed,2,2021-05-23 19:38:48.164907
10,B,key_pressed,+,2021-05-23 19:38:48.403279
10,B,key_pressed,1,2021-05-23 19:38:48.732893
10,B,key_pressed,3,2021-05-23 19:38:48.956575
10,B,key_pressed,+,2021-05-23 19:38:49.172737
10,B,key_pressed,1,2021-05-23 19:38:49.597148
10,B,key_pressed,4,2021-05-23 19:38:49.796699
10,B,key_pressed,+,2021-05-23 19:38:50.068689
10,B,key_pressed,1,2021-05-23 19:38:50.356421
10,B,key_pressed,5,2021-05-23 19:38:50.580572
10,B,key_pressed,+,2021-05-23 19:38:50.812425
10,B,key_pressed,1,2021-05-23 19:38:51.116488
10,B,key_pressed,6,2021-05-23 19:38:51.340504
10,B,key_pressed,+,2021-05-23 19:38:51.564376
10,B,key_pressed,1,2021-05-23 19:38:51.884347
10,B,key_pressed,7,2021-05-23 19:38:52.109154
10,B,key_pressed,+,2021-05-23 19:38:52.348627
10,B,key_pressed,1,2021-05-23 19:38:52.644781
10,B,key_pressed,8,2021-05-23 19:38:52.866707
10,B,key_pressed,+,2021-05-23 19:38:53.276600
10,B,key_pressed,1,2021-05-23 19:38:53.620570
10,B,key_pressed,9,2021-05-23 19:38:53.842042
10,B,key_pressed,+,2021-05-23 19:38:54.108549
10,B,key_pressed,2,2021-05-23 19:38:54.460723
10,B,key_pressed,0,2021-05-23 19:38:54.668269
10,B,key_pressed,=,2021-05-23 19:38:55.060765
