participant_id,task,input_type,input_value,timestamp
8,D,key_pressed,(,2021-05-23 20:36:23.392809
8,D,key_pressed,3,2021-05-23 20:36:24.600789
8,D,key_pressed,**,2021-05-23 20:36:25.504527
8,D,key_pressed,2,2021-05-23 20:36:25.872252
8,D,key_pressed,+,2021-05-23 20:36:26.281692
8,D,key_pressed,4,2021-05-23 20:36:26.728230
8,D,key_pressed,**,2021-05-23 20:36:27.208560
8,D,key_pressed,2,2021-05-23 20:36:27.576408
8,D,key_pressed,),2021-05-23 20:36:28.472549
8,D,key_pressed,*,2021-05-23 20:36:29.809205
8,D,key_pressed,1,2021-05-23 20:36:30.752416
8,D,key_pressed,5,2021-05-23 20:36:31.164468
8,D,key_pressed,.,2021-05-23 20:36:31.528670
8,D,key_pressed,2,2021-05-23 20:36:31.848382
8,D,key_pressed,=,2021-05-23 20:36:32.089136
